dynamodb,Read,9.5367431640625e-07,0.004530906677246094,
dynamodb,Read,9.5367431640625e-07,0.003476381301879883,
dynamodb,Read,9.5367431640625e-07,0.003952980041503906,
dynamodb,Read,9.5367431640625e-07,0.0045778751373291016,
dynamodb,Read,9.5367431640625e-07,0.012486696243286133,
dynamodb,Read,9.5367431640625e-07,0.003500223159790039,
dynamodb,Read,9.5367431640625e-07,0.0034339427947998047,
dynamodb,Read,9.5367431640625e-07,0.01039886474609375,
dynamodb,Read,9.5367431640625e-07,0.003793954849243164,
dynamodb,Read,9.5367431640625e-07,0.01573801040649414,
dynamodb,Read,9.5367431640625e-07,0.004548072814941406,
dynamodb,Read,9.5367431640625e-07,0.0034749507904052734,
dynamodb,Read,9.5367431640625e-07,0.012470722198486328,
dynamodb,Read,9.5367431640625e-07,0.005095481872558594,
dynamodb,Read,9.5367431640625e-07,0.003360748291015625,
dynamodb,Read,9.5367431640625e-07,0.011498212814331055,
dynamodb,Read,9.5367431640625e-07,0.004142284393310547,
dynamodb,Read,9.5367431640625e-07,0.003278493881225586,
dynamodb,Read,9.5367431640625e-07,0.012535572052001953,
dynamodb,Read,9.5367431640625e-07,0.0035369396209716797,
dynamodb,Read,5.006412029266357,0.003874063491821289,
dynamodb,Read,5.006412029266357,0.0042078495025634766,
dynamodb,Read,5.006412029266357,0.003600597381591797,
dynamodb,Read,5.006412029266357,0.0036249160766601562,
dynamodb,Read,5.006412029266357,0.006844758987426758,
dynamodb,Write,5.006412029266357,0.008296012878417969,
dynamodb,Read,5.006412029266357,0.016188383102416992,
dynamodb,Read,5.006412029266357,0.004198312759399414,
dynamodb,Read,5.006412029266357,0.004570484161376953,
dynamodb,Read,5.006412029266357,0.006813764572143555,
dynamodb,Read,5.006412029266357,0.005550861358642578,
dynamodb,Read,5.006412029266357,0.004215717315673828,
dynamodb,Read,5.006412029266357,0.010425090789794922,
dynamodb,Read,5.006412029266357,0.0037822723388671875,
dynamodb,Read,5.006412029266357,0.016051530838012695,
dynamodb,Read,5.006412029266357,0.0037980079650878906,
dynamodb,Read,5.006412029266357,0.0073566436767578125,
dynamodb,Read,5.006412029266357,0.008880138397216797,
dynamodb,Read,5.006412029266357,0.0044820308685302734,
dynamodb,Read,5.006412029266357,0.004066944122314453,
dynamodb,Read,10.015366792678833,0.003839254379272461,
dynamodb,Write,10.015366792678833,0.005627632141113281,
dynamodb,Read,10.015366792678833,0.004473686218261719,
dynamodb,Read,10.015366792678833,0.003401041030883789,
dynamodb,Read,10.015366792678833,0.0035893917083740234,
dynamodb,Read,10.015366792678833,0.010892391204833984,
dynamodb,Read,10.015366792678833,0.0037453174591064453,
dynamodb,Read,10.015366792678833,0.003674745559692383,
dynamodb,Read,10.015366792678833,0.012651205062866211,
dynamodb,Read,10.015366792678833,0.00431060791015625,
dynamodb,Read,10.015366792678833,0.00449681282043457,
dynamodb,Read,10.015366792678833,0.011088848114013672,
dynamodb,Read,10.015366792678833,0.0037240982055664062,
dynamodb,Read,10.015366792678833,0.003674030303955078,
dynamodb,Write,10.015366792678833,0.01257014274597168,
dynamodb,Write,10.015366792678833,0.004962444305419922,
dynamodb,Read,10.015366792678833,0.0035753250122070312,
dynamodb,Read,10.015366792678833,0.011528491973876953,
dynamodb,Read,10.015366792678833,0.0036804676055908203,
dynamodb,Read,10.015366792678833,0.01625370979309082,
dynamodb,Read,15.018986940383911,0.004105567932128906,
dynamodb,Read,15.018986940383911,0.0037796497344970703,
dynamodb,Read,15.018986940383911,0.0038084983825683594,
dynamodb,Read,15.018986940383911,0.00421595573425293,
dynamodb,Read,15.018986940383911,0.0037343502044677734,
dynamodb,Read,15.018986940383911,0.012580633163452148,
dynamodb,Read,15.018986940383911,0.003762483596801758,
dynamodb,Read,15.018986940383911,0.00350189208984375,
