firestore,Read,1.9073486328125e-06,0.01392364501953125,
firestore,Read,1.9073486328125e-06,0.00988459587097168,
firestore,Read,1.9073486328125e-06,0.05228567123413086,
firestore,Write,1.9073486328125e-06,0.025811195373535156,
firestore,Read,1.9073486328125e-06,0.011505365371704102,
firestore,Read,1.9073486328125e-06,0.01112675666809082,
firestore,Read,1.9073486328125e-06,0.010968685150146484,
firestore,Read,1.9073486328125e-06,0.04889369010925293,
firestore,Read,1.9073486328125e-06,0.011377334594726562,
firestore,Read,1.9073486328125e-06,0.010477304458618164,
firestore,Read,1.9073486328125e-06,0.013712644577026367,
firestore,Read,1.9073486328125e-06,0.07976937294006348,
firestore,Read,1.9073486328125e-06,0.010970354080200195,
firestore,Read,1.9073486328125e-06,0.009966611862182617,
firestore,Write,1.9073486328125e-06,0.02660369873046875,
firestore,Read,1.9073486328125e-06,0.028008222579956055,
firestore,Read,1.9073486328125e-06,0.009729146957397461,
firestore,Read,1.9073486328125e-06,0.009694099426269531,
firestore,Read,1.9073486328125e-06,0.009727716445922852,
firestore,Read,1.9073486328125e-06,0.008846521377563477,
firestore,Read,1.9073486328125e-06,0.01307821273803711,
firestore,Read,1.9073486328125e-06,0.04894685745239258,
firestore,Read,1.9073486328125e-06,0.011356115341186523,
firestore,Write,1.9073486328125e-06,0.03607177734375,
firestore,Read,1.9073486328125e-06,0.013078451156616211,
firestore,Read,1.9073486328125e-06,0.014223098754882812,
firestore,Read,1.9073486328125e-06,0.025203704833984375,
firestore,Read,1.9073486328125e-06,0.01540994644165039,
firestore,Read,1.9073486328125e-06,0.01132965087890625,
firestore,Read,1.9073486328125e-06,0.012470722198486328,
firestore,Read,1.9073486328125e-06,0.011609792709350586,
firestore,Read,1.9073486328125e-06,0.010659456253051758,
firestore,Read,1.9073486328125e-06,0.04907512664794922,
firestore,Read,1.9073486328125e-06,0.0091400146484375,
firestore,Read,1.9073486328125e-06,0.011701822280883789,
firestore,Read,1.9073486328125e-06,0.011122465133666992,
firestore,Read,1.9073486328125e-06,0.011742591857910156,
firestore,Read,1.9073486328125e-06,0.05669999122619629,
firestore,Read,1.9073486328125e-06,0.011416912078857422,
firestore,Read,1.9073486328125e-06,0.011029958724975586,
firestore,Write,1.9073486328125e-06,0.03128981590270996,
firestore,Write,1.9073486328125e-06,0.057225704193115234,
firestore,Read,1.9073486328125e-06,0.010638952255249023,
firestore,Read,1.9073486328125e-06,0.011383533477783203,
firestore,Write,1.9073486328125e-06,0.020911455154418945,
firestore,Read,1.9073486328125e-06,0.00980830192565918,
firestore,Read,1.9073486328125e-06,0.009199142456054688,
firestore,Write,1.9073486328125e-06,0.03608584403991699,
firestore,Read,1.9073486328125e-06,0.012784242630004883,
firestore,Write,1.9073486328125e-06,0.02031254768371582,
firestore,Read,1.9073486328125e-06,0.01023411750793457,
firestore,Read,1.9073486328125e-06,0.013962984085083008,
firestore,Read,1.9073486328125e-06,0.012536764144897461,
firestore,Read,1.9073486328125e-06,0.01133871078491211,
firestore,Read,1.9073486328125e-06,0.012360811233520508,
firestore,Read,1.9073486328125e-06,0.05004310607910156,
firestore,Read,1.9073486328125e-06,0.009508848190307617,
firestore,Read,1.9073486328125e-06,0.011278390884399414,
firestore,Write,1.9073486328125e-06,0.023236751556396484,
firestore,Read,1.9073486328125e-06,0.010071516036987305,
firestore,Read,1.9073486328125e-06,0.011862993240356445,
firestore,Write,1.9073486328125e-06,0.03240537643432617,
firestore,Read,1.9073486328125e-06,0.009792327880859375,
firestore,Read,1.9073486328125e-06,0.010766983032226562,
firestore,Read,1.9073486328125e-06,0.011625051498413086,
firestore,Write,1.9073486328125e-06,0.022369861602783203,
firestore,Read,1.9073486328125e-06,0.011738300323486328,
firestore,Write,1.9073486328125e-06,0.05655479431152344,
firestore,Read,1.9073486328125e-06,0.012014627456665039,
firestore,Read,1.9073486328125e-06,0.012569665908813477,
firestore,Read,1.9073486328125e-06,0.011325836181640625,
firestore,Read,1.9073486328125e-06,0.041483402252197266,
firestore,Write,1.9073486328125e-06,0.022811174392700195,
firestore,Read,1.9073486328125e-06,0.013974666595458984,
firestore,Read,1.9073486328125e-06,0.013704776763916016,
firestore,Read,1.9073486328125e-06,0.010477304458618164,
firestore,Read,1.9073486328125e-06,0.010882377624511719,
firestore,Read,1.9073486328125e-06,0.04081606864929199,
firestore,Read,1.9073486328125e-06,0.010504722595214844,
firestore,Read,1.9073486328125e-06,0.01070547103881836,
firestore,Read,1.9073486328125e-06,0.012837409973144531,
firestore,Read,1.9073486328125e-06,0.05393528938293457,
firestore,Read,1.9073486328125e-06,0.014705419540405273,
firestore,Read,1.9073486328125e-06,0.01153254508972168,
firestore,Read,1.9073486328125e-06,0.012818574905395508,
firestore,Read,1.9073486328125e-06,0.016132116317749023,
firestore,Read,1.9073486328125e-06,0.05919218063354492,
firestore,Read,1.9073486328125e-06,0.010163307189941406,
firestore,Read,1.9073486328125e-06,0.012373924255371094,
firestore,Write,1.9073486328125e-06,0.03020310401916504,
firestore,Write,1.9073486328125e-06,0.06503629684448242,
firestore,Read,1.9073486328125e-06,0.011243820190429688,
firestore,Read,1.9073486328125e-06,0.012702226638793945,
firestore,Read,1.9073486328125e-06,0.013598918914794922,
firestore,Read,1.9073486328125e-06,0.028733491897583008,
firestore,Read,1.9073486328125e-06,0.011150836944580078,
firestore,Read,1.9073486328125e-06,0.010008811950683594,
firestore,Read,1.9073486328125e-06,0.010846614837646484,
firestore,Read,1.9073486328125e-06,0.010450124740600586,
firestore,Read,1.9073486328125e-06,0.059427499771118164,
firestore,Read,1.9073486328125e-06,0.012467622756958008,
firestore,Read,1.9073486328125e-06,0.009433746337890625,
firestore,Read,1.9073486328125e-06,0.012508630752563477,
firestore,Read,1.9073486328125e-06,0.013295412063598633,
firestore,Read,1.9073486328125e-06,0.05597090721130371,
firestore,Write,1.9073486328125e-06,0.028079748153686523,
firestore,Read,1.9073486328125e-06,0.010046005249023438,
firestore,Read,1.9073486328125e-06,0.011021137237548828,
firestore,Read,1.9073486328125e-06,0.011966943740844727,
firestore,Write,1.9073486328125e-06,0.029644489288330078,
firestore,Read,1.9073486328125e-06,0.017764568328857422,
firestore,Read,1.9073486328125e-06,0.00974893569946289,
firestore,Read,1.9073486328125e-06,0.014974355697631836,
firestore,Read,1.9073486328125e-06,0.014133453369140625,
firestore,Read,1.9073486328125e-06,0.01110219955444336,
firestore,Read,1.9073486328125e-06,0.0502018928527832,
firestore,Read,1.9073486328125e-06,0.00899815559387207,
firestore,Read,1.9073486328125e-06,0.012033700942993164,
firestore,Read,1.9073486328125e-06,0.012281656265258789,
firestore,Read,1.9073486328125e-06,0.012186765670776367,
firestore,Read,1.9073486328125e-06,0.045983076095581055,
firestore,Read,1.9073486328125e-06,0.010783910751342773,
firestore,Read,1.9073486328125e-06,0.009625434875488281,
firestore,Read,1.9073486328125e-06,0.01514434814453125,
firestore,Read,1.9073486328125e-06,0.013940572738647461,
firestore,Read,1.9073486328125e-06,0.012341022491455078,
firestore,Read,1.9073486328125e-06,0.037628889083862305,
firestore,Read,1.9073486328125e-06,0.011832475662231445,
firestore,Write,1.9073486328125e-06,0.02341747283935547,
firestore,Read,1.9073486328125e-06,0.012279033660888672,
firestore,Write,1.9073486328125e-06,0.03729248046875,
firestore,Read,1.9073486328125e-06,0.009734392166137695,
firestore,Read,1.9073486328125e-06,0.01514291763305664,
firestore,Read,1.9073486328125e-06,0.015171051025390625,
firestore,Read,1.9073486328125e-06,0.010830879211425781,
firestore,Read,1.9073486328125e-06,0.012009382247924805,
firestore,Write,1.9073486328125e-06,0.023790359497070312,
firestore,Read,1.9073486328125e-06,0.03721475601196289,
firestore,Read,1.9073486328125e-06,0.011400938034057617,
firestore,Read,1.9073486328125e-06,0.009181737899780273,
firestore,Read,1.9073486328125e-06,0.011409759521484375,
firestore,Read,1.9073486328125e-06,0.013764142990112305,
firestore,Read,1.9073486328125e-06,0.04535388946533203,
firestore,Read,1.9073486328125e-06,0.014067411422729492,
firestore,Read,1.9073486328125e-06,0.013813257217407227,
firestore,Read,1.9073486328125e-06,0.008507966995239258,
firestore,Read,1.9073486328125e-06,0.012629985809326172,
firestore,Read,1.9073486328125e-06,0.010097265243530273,
