0,0.012991187,2048,ECS
0,0.01265909,2048,ECS
0,0.012714928,2048,ECS
0,0.012679102,2048,ECS
0,0.011900625,2048,ECS
0,0.011377145,2048,ECS
0,0.012699821,2048,ECS
0,0.012752406,2048,ECS
0,0.012540435,2048,ECS
0,0.013005517,2048,ECS
0,0.012842278,2048,ECS
0,0.012453245,2048,ECS
0,0.011999872,2048,ECS
0,0.012885439,2048,ECS
0,0.015426345,2048,ECS
0,0.012799548,2048,ECS
0,0.012873172,2048,ECS
0,0.01265023,2048,ECS
0,0.012776705,2048,ECS
0,0.012805653,2048,ECS
0,0.012675846,2048,ECS
0,0.012968474,2048,ECS
0,0.012914546,2048,ECS
0,0.012484335,2048,ECS
0,0.012768882,2048,ECS
0,0.013189603,2048,ECS
0,0.012685807,2048,ECS
0,0.012760086,2048,ECS
0,0.01279513,2048,ECS
0,0.012488729,2048,ECS
0,0.012778435,2048,ECS
0,0.012844649,2048,ECS
0,0.012578813,2048,ECS
0,0.01270805,2048,ECS
0,0.012754461,2048,ECS
0,0.012553706,2048,ECS
0,0.012677352,2048,ECS
0,0.013409117,2048,ECS
0,0.012537049,2048,ECS
0,0.012611388,2048,ECS
0,0.013023256,2048,ECS
0,0.012531042,2048,ECS
0,0.012883564,2048,ECS
0,0.012884516,2048,ECS
0,0.012575392,2048,ECS
0,0.0131012,2048,ECS
0,0.012802403,2048,ECS
0,0.012666458,2048,ECS
0,0.012799452,2048,ECS
0,0.012895267,2048,ECS
5004,0.014747986,2048,ECS
5004,0.012909692,2048,ECS
5004,0.012794402,2048,ECS
5004,0.014500733,2048,ECS
5004,0.013492038,2048,ECS
5004,0.014510531,2048,ECS
5004,0.012499149,2048,ECS
5004,0.012843024,2048,ECS
5004,0.012887103,2048,ECS
5004,0.013207254,2048,ECS
5004,0.012625331,2048,ECS
5004,0.013241247,2048,ECS
5004,0.012510157,2048,ECS
5004,0.012899086,2048,ECS
5004,0.012735153,2048,ECS
5004,0.013091842,2048,ECS
5004,0.017610991,2048,ECS
5004,0.016744423,2048,ECS
5004,0.012558049,2048,ECS
5004,0.012751027,2048,ECS
5004,0.012858357,2048,ECS
5004,0.013123364,2048,ECS
5004,0.012616474,2048,ECS
5004,0.013223581,2048,ECS
5004,0.012442085,2048,ECS
5004,0.011645985,2048,ECS
5004,0.012814924,2048,ECS
5004,0.013185307,2048,ECS
5004,0.01272284,2048,ECS
5004,0.013508392,2048,ECS
5004,0.012554492,2048,ECS
5004,0.012792684,2048,ECS
5004,0.012786949,2048,ECS
5004,0.01300703,2048,ECS
5004,0.012531731,2048,ECS
5004,0.013079265,2048,ECS
5004,0.012386927,2048,ECS
5004,0.012826322,2048,ECS
5004,0.012839467,2048,ECS
5004,0.013425674,2048,ECS
5004,0.012558392,2048,ECS
5004,0.013154441,2048,ECS
5004,0.012515057,2048,ECS
5004,0.012692218,2048,ECS
5004,0.012572207,2048,ECS
5004,0.013346908,2048,ECS
5004,0.012499364,2048,ECS
5004,0.013585967,2048,ECS
5004,0.016028627,2048,ECS
5004,0.014927859,2048,ECS
10006,0.012992361,2048,ECS
10006,0.048752754,2048,ECS
10006,0.012579785,2048,ECS
10006,0.013304077,2048,ECS
10006,0.012597444,2048,ECS
10006,0.012849808,2048,ECS
10006,0.013075411,2048,ECS
10006,0.013186178,2048,ECS
10006,0.012560979,2048,ECS
10006,0.013349518,2048,ECS
10006,0.012715575,2048,ECS
10006,0.01305641,2048,ECS
10006,0.013125062,2048,ECS
10006,0.013103899,2048,ECS
10006,0.013347428,2048,ECS
10006,0.014105562,2048,ECS
10006,0.012513526,2048,ECS
10006,0.012072167,2048,ECS
10006,0.012948707,2048,ECS
10006,0.013187496,2048,ECS
10006,0.012534147,2048,ECS
10006,0.01338163,2048,ECS
10006,0.012428839,2048,ECS
10006,0.012721096,2048,ECS
10006,0.012835633,2048,ECS
10006,0.013172484,2048,ECS
10006,0.011576361,2048,ECS
10006,0.013115578,2048,ECS
10006,0.012499022,2048,ECS
10006,0.012772868,2048,ECS
10006,0.012690181,2048,ECS
10006,0.012966578,2048,ECS
10006,0.01265591,2048,ECS
10006,0.013086142,2048,ECS
10006,0.012488465,2048,ECS
10006,0.012836889,2048,ECS
10006,0.012787098,2048,ECS
10006,0.013199165,2048,ECS
10006,0.013004607,2048,ECS
10006,0.013368015,2048,ECS
10006,0.012830814,2048,ECS
10006,0.013331066,2048,ECS
10006,0.012877676,2048,ECS
10006,0.012977736,2048,ECS
10006,0.012564468,2048,ECS
10006,0.013335945,2048,ECS
10006,0.012923252,2048,ECS
10006,0.012889732,2048,ECS
10006,0.012917438,2048,ECS
10006,0.013189468,2048,ECS
15009,0.012583486,2048,ECS
15009,0.0132943,2048,ECS
15009,0.013011235,2048,ECS
15009,0.012831843,2048,ECS
15009,0.012803046,2048,ECS
15009,0.013373097,2048,ECS
