0,65.9,0.00000880424
14,64.7,0.00000864392
25,61.5,0.000008216400000000001
37,60.1,0.00000802936
48,57.9,0.00000773544
59,66.4,0.00000887104
70,59.4,0.00000793584
82,60.9,0.00000813624
93,58.3,0.00000778888
104,57.9,0.00000773544
115,62.5,0.0000835
117,61.1,0.0000816296
118,60.9,0.0000813624
120,57.6,0.00007695360000000001
121,59.8,0.0000798928
123,63.8,0.0000852368
124,58.6,0.0000782896
126,60.3,0.0000805608
127,69.6,0.0000929856
128,64.6,0.00008630560000000001
130,58.3,0.0000778888
131,59.9,0.0000800264
133,57.6,0.00007695360000000001
138,59.1,0.0000789576
141,57.9,0.0000773544
142,59.2,0.0000790912
143,58.9,0.00007869040000000001
145,58.1,0.00007762160000000001
147,59,0.000078824
148,59,0.000078824
149,58.3,0.0000778888
150,58.2,0.0000777552
151,58.5,0.000078156
153,58.9,0.00007869040000000001
154,57.8,0.0000772208
155,57.7,0.0000770872
156,57.1,0.00007628560000000001
157,56.9,0.0000760184
159,58.5,0.000078156
160,59.6,0.0000796256
161,57.8,0.0000772208
162,58.3,0.0000778888
163,61.2,0.0000817632
165,59.4,0.00007935840000000001
166,58.1,0.00007762160000000001
168,59.2,0.0000790912
169,58.8,0.0000785568
170,58.3,0.0000778888
171,58.6,0.0000782896
173,58.4,0.00007802240000000001
174,59,0.000078824
176,61.7,0.0000824312
177,62.5,0.0000835
179,61.2,0.0000817632
180,59.9,0.0000800264
181,61.5,0.00008216400000000001
182,63.9,0.0000853704
185,61.1,0.0000816296
186,60.2,0.00008042720000000001
188,59.6,0.0000796256
189,59.4,0.00007935840000000001
190,59.7,0.00007975920000000001
192,59.3,0.0000792248
196,58.6,0.0000782896
199,58.1,0.00007762160000000001
200,61.7,0.0000824312
202,61.4,0.0000820304
203,60.5,0.000080828
205,59.2,0.0000790912
210,60.1,0.0000802936
212,60.7,0.00008109520000000001
214,59.5,0.000079492
215,60,0.00008016
217,58.4,0.00007802240000000001
219,59.5,0.000079492
223,58,0.000077488
225,59.1,0.0000789576
227,59.9,0.0000800264
228,60.2,0.00008042720000000001
229,58.5,0.000078156
230,58.8,0.0000785568
231,58,0.000077488
232,58.1,0.00007762160000000001
233,59.6,0.0000796256
235,58.6,0.0000782896
237,60.9,0.0000813624
238,59.7,0.00007975920000000001
240,59.7,0.00007975920000000001
241,62,0.00008283200000000001
242,59.3,0.0000792248
243,59,0.000078824
244,61.4,0.0000820304
245,62.1,0.0000829656
246,63.7,0.0000851032
247,59.3,0.0000792248
249,59.6,0.0000796256
251,58.5,0.000078156
252,60,0.00008016
252,58.8,0.0000785568
254,58.6,0.0000782896
255,59.2,0.0000790912
256,57.8,0.0000772208
257,63.3,0.00008456880000000001
260,58.3,0.0000778888
261,60.2,0.00008042720000000001
263,58.6,0.0000782896
264,58.4,0.00007802240000000001
266,61.5,0.00008216400000000001
268,57.3,0.0000765528
269,57.6,0.00007695360000000001
270,59.3,0.0000792248
271,58.9,0.00007869040000000001
272,58.9,0.00007869040000000001
273,60.3,0.0000805608
275,59.3,0.0000792248
276,60.1,0.0000802936
278,57.7,0.0000770872
282,57.8,0.0000772208
283,57.7,0.0000770872
284,60.2,0.00008042720000000001
286,60.2,0.00008042720000000001
287,58.6,0.0000782896
288,58.6,0.0000782896
291,58.8,0.0000785568
293,57.4,0.0000766864
294,62.2,0.0000830992
295,61.3,0.0000818968
296,59.6,0.0000796256
297,58.5,0.000078156
299,59.5,0.000079492
301,59.7,0.00007975920000000001
304,63.5,0.000084836
305,62.6,0.0000836336
306,58.3,0.0000778888
307,60.7,0.00008109520000000001
309,59.8,0.0000798928
310,59.1,0.0000789576
311,58.8,0.0000785568
312,59.9,0.0000800264
313,59.8,0.0000798928
314,58.4,0.00007802240000000001
315,59.3,0.0000792248
317,58.3,0.0000778888
319,59.6,0.0000796256
321,62.9,0.0000840344
324,60.1,0.0000802936
325,57.3,0.0000765528
326,58.5,0.000078156
327,58.7,0.0000784232
328,59.8,0.0000798928
329,58.5,0.000078156
330,58.2,0.0000777552
331,58.8,0.0000785568
332,58.1,0.00007762160000000001
334,58.8,0.0000785568
335,58.9,0.00007869040000000001
338,58.2,0.0000777552
339,58.2,0.0000777552
340,58.9,0.00007869040000000001
341,59.6,0.0000796256
342,57.7,0.0000770872
343,57.7,0.0000770872
344,59.3,0.0000792248
347,59.3,0.0000792248
350,58.8,0.0000785568
352,59.1,0.0000789576
353,59.3,0.0000792248
354,56.9,0.0000760184
355,61.5,0.00008216400000000001
357,58.5,0.000078156
358,59.7,0.00007975920000000001
360,59.1,0.0000789576
361,58.3,0.0000778888
362,59.7,0.00007975920000000001
365,59.5,0.000079492
366,59,0.000078824
368,60.5,0.000080828
369,58.3,0.0000778888
372,65.9,0.00008804240000000001
373,57.5,0.00007682
374,59.8,0.0000798928
377,58.4,0.00007802240000000001
378,58.1,0.00007762160000000001
379,60.2,0.00008042720000000001
380,58.8,0.0000785568
381,58.2,0.0000777552
382,57.2,0.0000764192
383,59.2,0.0000790912
384,58.1,0.00007762160000000001
386,58.5,0.000078156
388,57.9,0.0000773544
390,58.7,0.0000784232
393,61.2,0.0000817632
394,58.4,0.00007802240000000001
395,58.5,0.000078156
398,58.7,0.0000784232
405,59.1,0.0000789576
406,58.1,0.00007762160000000001
408,59.9,0.0000800264
409,58.9,0.00007869040000000001
412,58,0.000077488
415,59.5,0.000079492
416,61.1,0.0000816296
418,63.3,0.00008456880000000001
420,59.3,0.0000792248
421,59.3,0.0000792248
422,60.2,0.00008042720000000001
423,58.9,0.00007869040000000001
426,59.3,0.0000792248
428,57.9,0.0000773544
429,60.1,0.0000802936
430,57.7,0.0000770872
431,58.8,0.0000785568
432,57.6,0.00007695360000000001
434,61.5,0.00008216400000000001
435,59.3,0.0000792248
436,58.4,0.00007802240000000001
441,57.7,0.0000770872
444,58.3,0.0000778888
446,58.4,0.00007802240000000001
447,58.7,0.0000784232
448,57.9,0.0000773544
449,57.5,0.00007682
451,60.1,0.0000802936
452,58.3,0.0000778888
453,59.5,0.000079492
455,57.9,0.0000773544
456,59.1,0.0000789576
457,57.2,0.0000764192
459,59.8,0.0000798928
460,59,0.000078824
461,57.6,0.00007695360000000001
462,58.3,0.0000778888
467,59,0.000078824
469,59.7,0.00007975920000000001
470,57.6,0.00007695360000000001
472,57.4,0.0000766864
473,58.3,0.0000778888
474,59,0.000078824
476,64,0.000085504
477,60.4,0.0000806944
479,62.1,0.0000829656
480,65.1,0.0000869736
482,62.8,0.00008390080000000001
483,62.6,0.0000836336
485,64,0.000085504
488,60.8,0.0000812288
489,60.1,0.0000802936
491,59.7,0.00007975920000000001
492,58.8,0.0000785568
493,59.2,0.0000790912
494,58.8,0.0000785568
496,60.5,0.000080828
498,58.9,0.00007869040000000001
499,58.9,0.00007869040000000001
500,59.7,0.00007975920000000001
502,60.3,0.0000805608
503,59.4,0.00007935840000000001
504,59.2,0.0000790912
506,59.4,0.00007935840000000001
507,59.7,0.00007975920000000001
508,59.7,0.00007975920000000001
512,61.1,0.0000816296
514,60,0.00008016
517,59.7,0.00007975920000000001
518,61.6,0.0000822976
519,63,0.000084168
520,59.1,0.0000789576
522,59,0.000078824
524,58.8,0.0000785568
525,58,0.000077488
526,59,0.000078824
528,61.5,0.00008216400000000001
529,58.9,0.00007869040000000001
531,58.3,0.0000778888
532,58.7,0.0000784232
533,59.5,0.000079492
534,60.9,0.0000813624
536,60.6,0.0000809616
538,61.2,0.0000817632
539,60.8,0.0000812288
540,60.4,0.0000806944
542,61,0.00008149600000000001
543,59.9,0.0000800264
545,61.5,0.00008216400000000001
546,61.5,0.00008216400000000001
547,59.3,0.0000792248
549,60.6,0.0000809616
550,59.6,0.0000796256
552,58.3,0.0000778888
554,60.8,0.0000812288
555,59.4,0.00007935840000000001
556,59.2,0.0000790912
559,59.1,0.0000789576
560,59.3,0.0000792248
561,61.6,0.0000822976
563,58.2,0.0000777552
564,60,0.00008016
567,59.7,0.00007975920000000001
568,60.4,0.0000806944
570,59.8,0.0000798928
571,60.8,0.0000812288
573,60.5,0.000080828
574,58.9,0.00007869040000000001
575,59.3,0.0000792248
576,60.3,0.0000805608
579,58.5,0.000078156
581,63.6,0.00008496960000000001
582,62.3,0.00008323280000000001
587,61.5,0.00008216400000000001
588,59.5,0.000079492
590,60.5,0.000080828
591,60.1,0.0000802936
593,60.2,0.00008042720000000001
594,59.8,0.0000798928
597,59.7,0.00007975920000000001
599,59.1,0.0000789576
600,63.4,0.0000847024
601,59.5,0.000079492
602,60.7,0.00008109520000000001
604,62.9,0.0000840344
605,61.4,0.0000820304
606,60.4,0.0000806944
607,62.4,0.0000833664
609,59.1,0.0000789576
611,60.6,0.0000809616
616,58.8,0.0000785568
617,60.5,0.000080828
618,59.9,0.0000800264
620,59.5,0.000079492
621,60.9,0.0000813624
622,59,0.000078824
627,58,0.000077488
628,57.5,0.00007682
629,58.6,0.0000782896
630,59.2,0.0000790912
632,62.4,0.0000833664
634,59.6,0.0000796256
634,60.2,0.00008042720000000001
636,60,0.00008016
638,59.1,0.0000789576
640,59.5,0.000079492
642,61.4,0.0000820304
643,58.1,0.00007762160000000001
644,59.5,0.000079492
645,59.2,0.0000790912
646,58.4,0.00007802240000000001
647,59.6,0.0000796256
648,59.1,0.0000789576
650,68.1,0.0000909816
651,59.5,0.000079492
652,58.3,0.0000778888
654,59.2,0.0000790912
655,59,0.000078824
657,60.1,0.0000802936
658,58.2,0.0000777552
659,58.2,0.0000777552
662,58.8,0.0000785568
664,59.5,0.000079492
665,60.4,0.0000806944
668,59.3,0.0000792248
669,59.2,0.0000790912
670,58.4,0.00007802240000000001
671,59,0.000078824
674,59.3,0.0000792248
675,60,0.00008016
676,59.9,0.0000800264
678,60.4,0.0000806944
679,58.8,0.0000785568
680,58.9,0.00007869040000000001
681,61,0.00008149600000000001
682,59.6,0.0000796256
683,61.5,0.00008216400000000001
684,63.1,0.0000843016
686,64.3,0.0000859048
688,62.3,0.00008323280000000001
690,57.4,0.0000766864
692,57.6,0.00007695360000000001
693,59.7,0.00007975920000000001
694,58.5,0.000078156
695,58.2,0.0000777552
696,57.8,0.0000772208
698,59.3,0.0000792248
699,59.6,0.0000796256
702,58.3,0.0000778888
708,57.9,0.0000773544
710,57.4,0.0000766864
712,58.1,0.00007762160000000001
713,58.3,0.0000778888
714,58.6,0.0000782896
715,58.8,0.0000785568
716,59.4,0.00007935840000000001
718,63.4,0.0000847024
719,59.7,0.00007975920000000001
721,60.6,0.0000809616
724,59.6,0.0000796256
725,59.4,0.00007935840000000001
726,59.4,0.00007935840000000001
727,61.1,0.0000816296
728,60,0.00008016
729,59.1,0.0000789576
730,60.9,0.0000813624
732,58.9,0.00007869040000000001
733,57.7,0.0000770872
736,58.9,0.00007869040000000001
738,58.5,0.000078156
740,61,0.00008149600000000001
742,59.2,0.0000790912
743,58.4,0.00007802240000000001
744,58.6,0.0000782896
745,57.7,0.0000770872
747,59.8,0.0000798928
748,60.6,0.0000809616
750,59.1,0.0000789576
751,57.3,0.0000765528
754,59.2,0.0000790912
756,60.1,0.0000802936
757,57.2,0.0000764192
759,59,0.000078824
760,58.2,0.0000777552
761,58.2,0.0000777552
762,58.6,0.0000782896
764,58.3,0.0000778888
766,57.3,0.0000765528
768,59.1,0.0000789576
769,59,0.000078824
770,59.1,0.0000789576
771,61.9,0.0000826984
773,58.7,0.0000784232
774,58.5,0.000078156
776,64.2,0.0000857712
777,61.5,0.00008216400000000001
784,61.3,0.0000818968
785,60,0.00008016
786,62.7,0.0000837672
787,61.4,0.0000820304
789,60.9,0.0000813624
790,63.8,0.0000852368
793,59.1,0.0000789576
794,61.7,0.0000824312
796,59.4,0.00007935840000000001
798,58.5,0.000078156
799,61.6,0.0000822976
799,59,0.000078824
801,58.6,0.0000782896
802,57.4,0.0000766864
803,59.5,0.000079492
806,62.2,0.0000830992
807,64.5,0.000086172
809,58.1,0.00007762160000000001
810,59.1,0.0000789576
812,59.2,0.0000790912
